channel_name,channel_id,title,datetime,participants_count,raw_text,views,id,sender,post_author,is_reply,links,reply_to_message_id,group_type,member_count,forward_from,forward_from_channel_id,forward_from_post_id,mentions,sender_id,mentioned_in_link
reitschusterde,1279658981,reitschuster.de,2021-05-21 14:27:26+00:00,166449,"""In Anbetracht des Impfstoffmangels"" empfiehlt die Ständige Impfkommission, Genesene zunächst nicht zu impfen. #Spahn bekam offenbar eine Sonderbehandlung – er wurde geimpft, trotz früherer Infektion. Warum,  fragte ich ihn heute auf der Bundespressekonferenz. Seine Antwort fand ich sehr überrachend. https://reitschuster.de/post/vorzugsbehandlung-spahn-liess-sich-gegen-stiko-empfehlung-impfen/",104100.0,2034,reitschusterde,,False,['https://reitschuster.de/post/vorzugsbehandlung-spahn-liess-sich-gegen-stiko-empfehlung-impfen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-21 09:09:18+00:00,166449,"""Ich sehe das Maskentragen als einen sehr geringen Eingriff in das freiheitliche Leben"", sagte RKI-Chef #Wieler auf der Bundespressekonferenz. 
Ob er sich darüber mal mit Schülern, vor allem jüngeren, unterhalten hat?",151730.0,2033,reitschusterde,,False,[],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-21 08:25:56+00:00,166449,"„Wenn Sie sauer sein wollen, seien Sie sauer auf mich"", sagt #Spahn zu Problemen bei Impfterminen. Zuckerbrot und Peitsche, Hoffnungsschimmer und Durchhalteparolen – mit dieser Mischung treten der Minister und RKi-Chef #Wieler gerade auf der #Bundespressekonferenz auf. Ich berichte live: https://reitschuster.de/post/spahn-wenn-sie-sauer-sein-wollen-seien-sie-sauer-auf-mich/",139164.0,2030,reitschusterde,,False,['https://reitschuster.de/post/spahn-wenn-sie-sauer-sein-wollen-seien-sie-sauer-auf-mich/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-21 07:44:57+00:00,166449,"Nach seiner Ankunft in Kroatien kamen Jörg Schneidereit fast die Tränen – aus Freude über ein normales Leben dort. Jetzt erfuhr er vom Tod eines Bekannten nach der Impfung. „Die Nachrichten aus Deutschland wirken von hier aus von Tag zu Tag grotesker, schildbürgerartiger und wahnhafter“, schreibt er – und entschloss sich: Er bleibt noch. In einem freien Land. https://reitschuster.de/post/ich-bleibe-dann-mal-da-in-der-freiheit-in-kroatien/",111313.0,2029,reitschusterde,,False,['https://reitschuster.de/post/ich-bleibe-dann-mal-da-in-der-freiheit-in-kroatien/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 21:44:25+00:00,166449,"Mittlerweile fällt der Irrweg, auf den sich diese neu gewandete Antifa in Deutschland begeben hat, auch den Antifa-Bewegungen im Ausland auf: So zeigten sich Antifa-Mitglieder in Frankreich entsetzt über das systemstabilisierende Pro-Maßnahmen-Gehabe der deutschen Antifa: „Die wurden manipuliert. Das ist Fake-Antifa!“ https://reitschuster.de/post/antifarce-oder-wie-die-freiheit-gaensefuesschen-bekam/",155712.0,2028,reitschusterde,,False,['https://reitschuster.de/post/antifarce-oder-wie-die-freiheit-gaensefuesschen-bekam/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 21:11:30+00:00,166449,"Zur Qualifikation von Annalena Baerbock möchte sich die Bundesregierung nicht äußern. Doch sie versprach, eine Erklärung nachzureichen, wen sie als „Völkerrechtler“ sieht. Nun kam diese „Nachreichung“ – und überraschte mich sehr. https://reitschuster.de/post/baerbock-das-voelkerrecht-und-unsere-regierung/",134607.0,2027,reitschusterde,,False,['https://reitschuster.de/post/baerbock-das-voelkerrecht-und-unsere-regierung/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 18:58:26+00:00,166449,Hurra! Nach meiner eindringlichen Verteidigungsrede in Form eines Briefs an den Bürgermeister hat die Gemeinde Schladen-Werla Ihre Vorwürfe gegen mich fallen lassen. Jetzt kann ich meine Freiheit wieder in vollen Zügen genießen! https://reitschuster.de/post/entwarnung-ich-kann-mich-wieder-als-freier-mann-fuehlen/,107918.0,2026,reitschusterde,,False,['https://reitschuster.de/post/entwarnung-ich-kann-mich-wieder-als-freier-mann-fuehlen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 18:14:01+00:00,166449,"Sind wir Erwachsenen wirklich der jungen Generation ein Impfangebot schuldig, wie die zurückgetretene Familienministerin Giffey kürzlich forderte? Andreas Lob-Hüdepohl vom Deutschen Ethikrat geht noch weiter: „Eine moralische Impfpflicht für alle gibt es ohnehin.“ Kritiker sagen, die Kinder müssten damit den Kopf hinhalten für die Erwachsenen. https://reitschuster.de/post/es-ist-ethisch-legitim-kinder-bei-den-impfungen-in-den-blick-zu-nehmen/",110045.0,2025,reitschusterde,,False,['https://reitschuster.de/post/es-ist-ethisch-legitim-kinder-bei-den-impfungen-in-den-blick-zu-nehmen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 16:15:31+00:00,166449,"Ist der Staat ein guter Arzt?
Das Risiko trägt der Einzelne
Wenn Medizin zum Zwang wird und auf Erpressung beruht, ist die Diktatur nicht mehr weit. Die Menschen haben heute nicht mehr die Wahl. Sie werden unter Druck gesetzt, sich impfen zu lassen und ein Druckmittel ist der „Grundrechtsentzug“. In einer solchen Situation lässt sich kein einziger Impftoter mehr rechtfertigen, weil Zwang im Spiel ist. Von Sönke Paulsen. https://reitschuster.de/post/ist-der-staat-ein-guter-arzt/",151076.0,2024,reitschusterde,,False,"['https://reitschuster.de/post/ist-der-staat-ein-guter-arzt/', 'https://reitschuster.de/post/ist-der-staat-ein-guter-arzt/']",,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 13:45:19+00:00,166449,"Sind Kinder durch die Sonderrechte für Geimpfte benachteiligt?
In Politik und Medien wird überall und ständig Diskriminierung gewittert. Nun haben Geimpfte Sonderrechte, Kinder und Jugendliche dagegen können sich gar nicht impfen lassen. Wo bleibt da die Gerechtigkeit und Gleichbehandlung? Das habe ich jetzt die Bundesregierung gefragt. Sie verweist darauf, dass Kinder ja auch „Genesene“ sein können.
 https://reitschuster.de/post/sind-kinder-durch-die-sonderrechte-fuer-geimpfte-benachteiligt/",139926.0,2023,reitschusterde,,False,"['https://reitschuster.de/post/sind-kinder-durch-die-sonderrechte-fuer-geimpfte-benachteiligt/', 'https://reitschuster.de/post/sind-kinder-durch-die-sonderrechte-fuer-geimpfte-benachteiligt/']",,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 09:23:48+00:00,166449,"Darf sich Baerbock Völkerrechtlerin nennen? 
Falscher Adressat?
Was dürfen Journalisten die Regierung fragen? Ist es legitim, sich bei ihr zu erkundigen, wie sie die Qualifikation einer Kanzlerkandidatin einschätzt? Nach Ansicht vieler Kollegen nicht. Ich finde: Die Frage ist relevant und mehr als berechtigt. Denn das Wegducken der Regierung sagt einiges aus.
https://reitschuster.de/post/darf-sich-baerbock-voelkerrechtlerin-nennen/",142814.0,2022,reitschusterde,,False,"['https://reitschuster.de/post/darf-sich-baerbock-voelkerrechtlerin-nennen/', 'https://reitschuster.de/post/darf-sich-baerbock-voelkerrechtlerin-nennen/', 'https://reitschuster.de/post/darf-sich-baerbock-voelkerrechtlerin-nennen/', 'https://reitschuster.de/post/darf-sich-baerbock-voelkerrechtlerin-nennen/']",,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-20 00:45:48+00:00,166449,"Wenn es um die Verurteilung der üblichen Verdächtigen geht, ist die Kanzlerin meist schnell verbal zur Stelle. Nachdem nun Muslime ganz offen Judenhass in Deutschland regelrecht zelebrierten, duckt sich Merkel weg. Und schweigt. Ich fragte ihre Sprecherin heute nach den Gründen. https://reitschuster.de/post/warum-schweigt-die-bundeskanzlerin-zum-judenhass-in-deutschland/",151923.0,2021,reitschusterde,,False,['https://reitschuster.de/post/warum-schweigt-die-bundeskanzlerin-zum-judenhass-in-deutschland/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-19 16:04:44+00:00,166449,"„Wir haben diktaturähnliche Zustände“ – Max Otte will Vorsitzender der Werte-Union werden: Der Wirtschaftsprofessor und Bestseller-Autor möchte an der Spitze der konservativen Vereinigung die CDU nach Merkel erneuern. Die Kanzlerin habe die Partei nach links geführt, es gebe Kräfte, die diesen Linkskurs noch verstärken wollten, wie etwa Söder. Die Werte-Union müsse dagegen mobil machen, so Otte. Hier geht es zu exklusiven Interview, in dem er seine Kandidatur ankündigt: https://reitschuster.de/post/wir-haben-diktaturaehnliche-zustaende-max-otte-will-vorsitzender-der-werte-union-werden/",134235.0,2020,reitschusterde,,False,['https://reitschuster.de/post/wir-haben-diktaturaehnliche-zustaende-max-otte-will-vorsitzender-der-werte-union-werden/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-19 15:09:06+00:00,166449,"Kritiker werfen der Regierung Merkel vor, sie sei zu allem fähig und zu wenig zu gebrauchen. Nicht einmal mehr zu Rücktritten. Heute gab es einen. Doch auch der ist wieder kein richtiger – womit die Merkel-Pattex-Tradition halbwegs gewahrt ist. https://reitschuster.de/post/warum-giffeys-ruecktritt-nur-ein-halber-ist/",115967.0,2019,reitschusterde,,False,['https://reitschuster.de/post/warum-giffeys-ruecktritt-nur-ein-halber-ist/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-19 13:26:24+00:00,166449,"Platz 1, 2 und 3 heute in der „Bundesliga“ – der Relevanz-Rangliste von 10000flies, die die Benchmark ist in der Branche, die täglich misst, welche Artikel in deutschen Medien am öftesten in den sozialen Medien geteilt wurden und damit am relevantesten sind. Spiegel, Focus, Bild, alle großen – weit abgehängt! Kaum zu glauben!
Das ist so, wie wenn der Buxtehuder SC um die Meisterschaft mitspielt, sagte ich meinem Team. Einer antwortete, wir seien eher RB Leipzig auf dem Weg nach oben. Da sind mir die Fußstapfen aber doch etwas zu groß. Und wir haben auch keinen Getränkehersteller im Rücken, für meine Apfelschorle zahle ich immer noch selbst ;-)",116711.0,2018,reitschusterde,,False,[],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-19 12:50:46+00:00,166449,"Die spektakuläre Entscheidung eines Weimarer Familienrichters, der die Masken- und Testpflicht an Schulen für rechtswidrig hielt und aufhob, ist jetzt gekippt worden. Die entsprechende Entscheidung des Oberlandesgerichts Jena ist einer des OLG Karlsruhe diametral entgegengesetzt. https://reitschuster.de/post/spektakulaeres-maskenurteil-von-weimar-aufgehoben/",130085.0,2017,reitschusterde,,False,['https://reitschuster.de/post/spektakulaeres-maskenurteil-von-weimar-aufgehoben/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-19 10:16:43+00:00,166449,"Während Deutschland im Kampf gegen Corona auf Maskenpflicht, Verbote, Schließungen und Sonderrechte für Geimpfte setzt, gehen viele US-Bundesstaaten den umgekehrten Weg: Texas etwa verbietet jetzt die Maskenpflicht. Auch Privilegien für Geimpfte sind dort verboten. Freiheit und Verantwortung des Einzelnen habe Vorrang, so der Gouverneur. https://reitschuster.de/post/gouverneur-von-texas-verbietet-masken-pflicht/",169791.0,2016,reitschusterde,,False,['https://reitschuster.de/post/gouverneur-von-texas-verbietet-masken-pflicht/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-19 09:01:46+00:00,166449,"Kaum habe ich eine neue Seite, schon habe ich auch ein neues Kanal-Video. Ein Kino-Profi hat sich inspirieren lassen von zwei Kurzfilmen und als kleines Geschenk für meine Seite einen Kurzfilm  geschnitten. Man merkt ihm an, dass nicht ich ihn gemacht habe – ich finde ihn sehr berührend. Voilá: https://reitschuster.de/post/ich-habe-dem-nichts-hinzuzufuegen/",121869.0,2015,reitschusterde,,False,['https://reitschuster.de/post/ich-habe-dem-nichts-hinzuzufuegen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-19 08:29:13+00:00,166449,Bundespräsident Steinmeier liebt die große Geste. Corona-bedingt fällt die jetzt jedoch etwas kleiner aus. So die Einbürgerungsfeier zum Geburtstag des Grundgesetzes. Nicht nur das Singen der Nationalhymne fiel den Hygienemaßnahmen zum Opfer.  https://reitschuster.de/post/steinmeier-ueberreicht-neudeutschen-eingeschraenktes-grundgesetz/,124923.0,2014,reitschusterde,,False,['https://reitschuster.de/post/steinmeier-ueberreicht-neudeutschen-eingeschraenktes-grundgesetz/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-18 17:52:05+00:00,166449,"Es sind abenteuerliche Verdachtsmomente, die mir da per ""förmlicher Zustellung"" aus Schladen-Werla ins Haus flatterten. Was mir die Gemeinde vorhält, macht mir fast schon Angst vor mir selbst. Aber lesen Sie hier mit eigenen Augen, womit Verwaltungen heutzutage beschäftigt sind. https://reitschuster.de/post/wie-ich-in-abwesenheit-einen-gesetzesverstoss-beging/",136103.0,2013,reitschusterde,,False,['https://reitschuster.de/post/wie-ich-in-abwesenheit-einen-gesetzesverstoss-beging/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-18 14:45:07+00:00,166449,"Der Wind in Sachen Corona dreht sich – das zeigt ein Blick in die USA.  Für die Coronagenießer und Mitläufer des Pandemie-Regimes in Politik, Wissenschaft, Medien und Bevölkerung wird völlig überraschend eine Welt zusammenbrechen, eine Blase platzen, denn eine solche gesellschaftliche Entwicklung liegt außerhalb ihres Vorstellungsvermögens, sie halten Zweifel am Killervirus-Narrativ für vollkommen jen- und abseitig, ja geradezu unmoralisch. Doch die Corona-Vergangenheitsbewältigung wird beginnen. https://reitschuster.de/post/die-corona-vergangenheitsbewaeltigung-wird-kommen-und-viele-kalt-ueberraschen/",232877.0,2012,reitschusterde,,False,['https://reitschuster.de/post/die-corona-vergangenheitsbewaeltigung-wird-kommen-und-viele-kalt-ueberraschen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-18 12:49:27+00:00,166449,"Für den Einzelnen kann Covid-19 gefährlich sein. Aber besteht wirklich eine „epidemische Lage von nationaler Tragweite“? Ist die dauerhafte Einschränkung, ja die Aussetzung von Grundrechten für viele Millionen Bürger gerechtfertigt? Dieser Frage geht jetzt Dr. Günther Frank in seinem neuen Buch auf den Grund. https://reitschuster.de/post/making-of-der-staatsvirus/",122143.0,2011,reitschusterde,,False,['https://reitschuster.de/post/making-of-der-staatsvirus/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-18 11:21:42+00:00,166449,"Wir haben in den letzten Jahren gesehen, wie der Bevölkerung schleichend beigebracht wurde, dass sie nicht mehr alles sagen durfte, auch nicht mehr alles denken, und vor allem einer Ideologie zu folgen hatte, die, vom Klima bis zur Migration, große Verbotsschilder aufgestellt hatte, welche die Menschen einschüchtern sollten. Sönke Paulsen über die Probleme mit der Meinungsfreiheit in Deutschland…und Widerstand gegen die Gesinnungswärter: https://reitschuster.de/post/warum-wir-reitschuster-de-brauchen/",177785.0,2010,reitschusterde,,False,['https://reitschuster.de/post/warum-wir-reitschuster-de-brauchen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-18 00:09:40+00:00,166449,"„Ich hätte nie in die Nähe der Nadel kommen dürfen.“ Eric Clapton bringt nach seiner Corona-Impfung auf den Punkt, was sich andere Prominente nicht zu sagen wagen. Der legendäre Gitarrist spricht von „katastrophalen Reaktionen“, er fürchtete, nie wieder spielen zu können. https://reitschuster.de/post/die-propaganda-sagte-der-impfstoff-sei-fuer-jeden-sicher/",160644.0,2009,reitschusterde,,False,['https://reitschuster.de/post/die-propaganda-sagte-der-impfstoff-sei-fuer-jeden-sicher/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-17 20:20:41+00:00,166449,"Es sind ungeheuerliche Verdachtsmomente, die der Ex-Vize-Chef des Sachverständigenrates Gesundheit mit neun Forschern aufwirft: Schummelei mit Intensivbetten. Die das ganze Fundament der harten Corona-Politik in Frage stellen könnten. Und wie reagieren die Medien? Mit Schweigen. Unglaublich.  https://reitschuster.de/post/schwindel-mit-intensivstationen-politische-bombe-war-das-was/",210139.0,2008,reitschusterde,,False,['https://reitschuster.de/post/schwindel-mit-intensivstationen-politische-bombe-war-das-was/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-17 18:21:16+00:00,166449,"Unter dem Hashtag #WirLassenUnserKindNichtImpfen startet der Pädagoge und Visualisierungstherapeut Maurice Janich eine neue Aktion gegen die Corona-Impfung. Betroffene, darunter Prominente wie Michael Ballweg erklären in kurzen Videos, warum der viel gepriesene ""Pieks"" für sie tabu ist. https://reitschuster.de/post/aufruf-der-eltern-wir-lassen-uns-und-unsere-kinder-nicht-impfen/",254975.0,2007,reitschusterde,,False,['https://reitschuster.de/post/aufruf-der-eltern-wir-lassen-uns-und-unsere-kinder-nicht-impfen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-17 15:24:25+00:00,166449,"Hurra! Es ist es so weit: Meine Seite ist runderneuert und technisch stabil aufgestellt! Ich hoffe sehr, dass sie Ihnen im dezent veränderten Gewand gefällt! Auch wenn die Umstellung nicht ohne technischen Slapstick abging 😉 Zur Feier verlose ich Bücher! https://reitschuster.de/post/willkommen-auf-meiner-neuen-seite-2/",123131.0,2006,reitschusterde,,False,['https://reitschuster.de/post/willkommen-auf-meiner-neuen-seite-2/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-17 12:53:43+00:00,166449,"""Denken Sie an Burger, wenn Sie an Impfungen denken!"" Bizarre Impfkampagne, die man zuerst für Satire hält: New Yorks Bürgermeister de Blasio versucht, mit Pommes und Burger Appetit auf den ""kleinen Pieks"" zu machen – surreale Szenen aus den Vereinigten Staaten.  https://reitschuster.de/post/denken-sie-an-burger-wenn-sie-an-die-impfungen-denken/",170331.0,2005,reitschusterde,,False,['https://reitschuster.de/post/denken-sie-an-burger-wenn-sie-an-die-impfungen-denken/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-17 09:42:28+00:00,166449,"Schlimme Prognosen zum Verlauf der Coronakrise erwiesen sich bisher fast immer als unrealistisch. Dennoch haben die Regierung und die meisten Medien mit Hilfe der Wissenschaft die Panik geschürt. Dieses perfide Kalkül ging bis heute auf. Doch die Politik hat beschädigt, was für die Menschen gerade jetzt besonders wichtig wäre: Zuversicht. https://reitschuster.de/post/bauernfaengerei-im-namen-der-wissenschaft/",144377.0,2004,reitschusterde,,False,['https://reitschuster.de/post/bauernfaengerei-im-namen-der-wissenschaft/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-16 16:08:42+00:00,166449,Politische Bombe: Schummeleien mit den Zahlen aus den Intensivstationen? Eine Überlastung der Intensivstationen zu vermeiden – das war und ist die wichtigste Begründung für den Lockdown. Forscher um den Ex-Vize-Chef des Sachverständigenrates Gesundheit bringen dieses Mantra der harten deutschen Corona-Politik nun ins Wanken – mit einem Papier mit höchster Sprengkraft.  https://reitschuster.de/post/politische-bombe-schummeleien-mit-den-zahlen-aus-den-intensivstationen/,273250.0,2003,reitschusterde,,False,['https://reitschuster.de/post/politische-bombe-schummeleien-mit-den-zahlen-aus-den-intensivstationen/'],,channel,,,,,,1279658981,[]
reitschusterde,1279658981,reitschuster.de,2021-05-16 13:40:35+00:00,166449,"Wenn menschliche Wärme auf die kalte Ablehnung der Staatsorgane stößt: In Nürnberg wurde ein Hartz-IV-Empfänger zu 1.350 Euro Strafe verurteilt, weil er auf Demonstrationen Freunden und Bekannten die Hand gegeben und sie zum Teil umarmt hat. Absurd: Vor oder nach der Demo wäre sein Verhalten straffrei geblieben. https://reitschuster.de/post/umarmungen-trotz-corona-auflagen-1-350-euro-strafe-fuer-hartz-iv-empfaenger/",218099.0,2002,reitschusterde,,False,['https://reitschuster.de/post/umarmungen-trotz-corona-auflagen-1-350-euro-strafe-fuer-hartz-iv-empfaenger/'],,channel,,,,,,1279658981,[]
